date,year,month,day,day_of_week,day_of_year,week_of_year,is_weekend,is_holiday,is_peak_season,is_school_holiday,temperature,rain_probability,is_rainy,visitors
2024-11-02,2024,11,2,5,307,44,1,0,0,0,66,0.18,0,55203
2024-11-03,2024,11,3,6,308,44,1,0,0,0,73,0.18,0,54196
2024-11-04,2024,11,4,0,309,45,0,0,0,0,71,0.18,0,37224
2024-11-05,2024,11,5,1,310,45,0,0,0,0,70,0.18,0,31476
2024-11-06,2024,11,6,2,311,45,0,0,0,0,73,0.18,0,34417
2024-11-07,2024,11,7,3,312,45,0,0,0,0,71,0.18,1,36495
2024-11-08,2024,11,8,4,313,45,0,0,0,0,75,0.18,0,45819
2024-11-09,2024,11,9,5,314,45,1,0,0,0,69,0.18,0,55954
2024-11-10,2024,11,10,6,315,45,1,0,0,0,73,0.18,0,47077
2024-11-11,2024,11,11,0,316,46,0,1,0,0,70,0.18,0,32820
2024-11-12,2024,11,12,1,317,46,0,0,0,0,70,0.18,0,35473
2024-11-13,2024,11,13,2,318,46,0,0,0,0,75,0.18,0,40016
2024-11-14,2024,11,14,3,319,46,0,0,0,0,68,0.18,0,34390
2024-11-15,2024,11,15,4,320,46,0,0,0,0,65,0.18,1,46501
2024-11-16,2024,11,16,5,321,46,1,0,0,0,69,0.18,0,54889
2024-11-17,2024,11,17,6,322,46,1,0,0,0,75,0.18,0,55218
2024-11-18,2024,11,18,0,323,47,0,0,0,0,73,0.18,0,40364
2024-11-19,2024,11,19,1,324,47,0,0,0,0,72,0.18,0,36645
2024-11-20,2024,11,20,2,325,47,0,0,0,1,72,0.18,0,48874
2024-11-21,2024,11,21,3,326,47,0,0,0,1,69,0.18,1,49112
2024-11-22,2024,11,22,4,327,47,0,0,0,1,73,0.18,0,59194
2024-11-23,2024,11,23,5,328,47,1,0,0,1,67,0.18,0,75087
2024-11-24,2024,11,24,6,329,47,1,0,0,1,67,0.18,0,72664
2024-11-25,2024,11,25,0,330,48,0,0,0,1,65,0.18,0,42864
2024-11-26,2024,11,26,1,331,48,0,0,0,1,73,0.18,0,44658
2024-11-27,2024,11,27,2,332,48,0,0,0,1,70,0.18,1,46279
2024-11-28,2024,11,28,3,333,48,0,1,0,1,66,0.18,0,50274
2024-11-29,2024,11,29,4,334,48,0,0,0,1,72,0.18,0,58602
2024-11-30,2024,11,30,5,335,48,1,0,0,1,73,0.18,0,69543
2024-12-01,2024,12,1,6,336,48,1,0,1,0,68,0.15,0,73539
2024-12-02,2024,12,2,0,337,49,0,0,1,0,61,0.15,0,45708
2024-12-03,2024,12,3,1,338,49,0,0,1,0,61,0.15,0,35695
2024-12-04,2024,12,4,2,339,49,0,0,1,0,66,0.15,0,43381
2024-12-05,2024,12,5,3,340,49,0,0,1,0,70,0.15,0,56176
2024-12-06,2024,12,6,4,341,49,0,0,1,0,63,0.15,0,56639
2024-12-07,2024,12,7,5,342,49,1,0,1,0,60,0.15,0,72635
2024-12-08,2024,12,8,6,343,49,1,0,1,0,67,0.15,0,61530
2024-12-09,2024,12,9,0,344,50,0,0,1,0,61,0.15,0,45409
2024-12-10,2024,12,10,1,345,50,0,0,1,0,62,0.15,0,49133
2024-12-11,2024,12,11,2,346,50,0,0,1,0,64,0.15,0,48376
2024-12-12,2024,12,12,3,347,50,0,0,1,0,62,0.15,1,48227
2024-12-13,2024,12,13,4,348,50,0,0,1,0,66,0.15,1,61499
2024-12-14,2024,12,14,5,349,50,1,0,1,0,66,0.15,1,76019
2024-12-15,2024,12,15,6,350,50,1,0,1,0,61,0.15,0,63706
2024-12-16,2024,12,16,0,351,51,0,0,1,0,66,0.15,0,52288
2024-12-17,2024,12,17,1,352,51,0,0,1,0,70,0.15,1,51335
2024-12-18,2024,12,18,2,353,51,0,0,1,0,65,0.15,0,43298
2024-12-19,2024,12,19,3,354,51,0,0,1,0,69,0.15,0,47611
2024-12-20,2024,12,20,4,355,51,0,0,1,1,68,0.15,1,80000
2024-12-21,2024,12,21,5,356,51,1,0,1,1,68,0.15,0,80000
2024-12-22,2024,12,22,6,357,51,1,0,1,1,61,0.15,0,80000
2024-12-23,2024,12,23,0,358,52,0,0,1,1,66,0.15,0,80000
2024-12-24,2024,12,24,1,359,52,0,0,1,1,64,0.15,0,54111
2024-12-25,2024,12,25,2,360,52,0,1,1,1,65,0.15,0,71879
2024-12-26,2024,12,26,3,361,52,0,0,1,1,60,0.15,0,76305
2024-12-27,2024,12,27,4,362,52,0,0,1,1,66,0.15,0,80000
2024-12-28,2024,12,28,5,363,52,1,0,1,1,65,0.15,0,80000
2024-12-29,2024,12,29,6,364,52,1,0,1,1,63,0.15,0,80000
2024-12-30,2024,12,30,0,365,1,0,0,1,1,60,0.15,0,77456
2024-12-31,2024,12,31,1,366,1,0,0,1,1,68,0.15,0,69032
