date,year,month,day,weekday,weekday_name,is_weekend,is_holiday,holiday_name,holiday_multiplier,monthly_weight,weekday_weight,attendance,season,is_school_break,temperature,is_rainy,has_special_event,day_of_year,week_of_year,is_month_start,is_month_end,temp_bin,month_sin,month_cos,weekday_sin,weekday_cos,day_of_year_sin,day_of_year_cos,weekend_or_holiday,summer_weekend,attendance_lag1,attendance_lag7,attendance_rolling_30,season_encoded
2023-09-27,2023,9,27,2,Wednesday,False,False,,1.0,0.0579470198675496,0.8850574712643678,69740,autumn,False,28.7,False,False,270,39,False,True,炎热(>25°C),-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,-0.9979171608653922,-0.06450844944931625,0,0,55257.0,56245.0,70806.76666666666,2
2023-09-28,2023,9,28,3,Thursday,False,False,,1.0,0.0579470198675496,0.9655172413793104,68903,autumn,False,24.8,False,False,271,39,False,True,温暖(15-25°C),-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,-0.9988797155850335,-0.04732138832243232,0,0,69740.0,61154.0,69235.3,2
2023-09-29,2023,9,29,4,Friday,False,False,,1.0,0.0579470198675496,1.0862068965517242,64993,autumn,False,27.9,True,False,272,39,False,True,炎热(>25°C),-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,-0.9995462806873573,-0.03012030484690836,0,0,68903.0,73001.0,67599.43333333333,2
2023-09-30,2023,9,30,5,Saturday,True,False,,1.0,0.0579470198675496,1.0862068965517242,58767,autumn,False,23.9,False,False,273,39,False,True,温暖(15-25°C),-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,-0.9999166586547379,-0.012910296075008843,1,0,64993.0,79783.0,66948.53333333334,2
2023-10-01,2023,10,1,6,Sunday,True,True,national_day,1.9,0.0695364238410596,0.9454022988505748,150233,autumn,False,13.9,False,True,274,39,True,False,凉爽(5-15°C),-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,-0.9999907397361901,0.004303538296243821,1,0,58767.0,66999.0,69641.06666666667,2
2023-10-02,2023,10,2,0,Monday,False,True,national_day,1.9,0.0695364238410596,1.0660919540229885,131612,autumn,False,16.2,False,True,275,40,True,False,温暖(15-25°C),-0.8660254037844386,0.5000000000000001,0.0,1.0,-0.9997685019798909,0.021516097436222233,1,0,150233.0,63294.0,71806.36666666667,2
2023-10-03,2023,10,3,1,Tuesday,False,True,national_day,1.9,0.0695364238410596,0.9655172413793104,132918,autumn,False,23.7,False,True,276,40,True,False,温暖(15-25°C),-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,-0.9992500112396835,0.03872228089217399,1,0,131612.0,55257.0,73731.63333333333,2
2023-10-04,2023,10,4,2,Wednesday,False,True,national_day,1.9,0.0695364238410596,0.8850574712643678,142711,autumn,False,18.2,False,True,277,40,True,False,温暖(15-25°C),-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,-0.9984354211555643,0.05591699010060302,1,0,132918.0,69740.0,76069.7,2
2023-10-05,2023,10,5,3,Thursday,False,True,national_day,1.9,0.0695364238410596,0.9655172413793104,120166,autumn,False,18.3,True,True,278,40,True,False,温暖(15-25°C),-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,-0.9973249731081555,0.07309512989807776,1,0,142711.0,68903.0,78088.36666666667,2
2023-10-06,2023,10,6,4,Friday,False,True,national_day,1.9,0.0695364238410596,1.0862068965517242,171885,autumn,False,18.1,True,True,279,40,False,False,温暖(15-25°C),-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-0.9959189961471792,0.0902516100310407,1,0,120166.0,64993.0,81836.1,2
2023-10-07,2023,10,7,5,Saturday,True,True,national_day,1.9,0.0695364238410596,1.0862068965517242,155286,autumn,False,24.7,False,True,280,40,False,False,温暖(15-25°C),-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,-0.994217906893952,0.10738134666416306,1,0,171885.0,58767.0,85451.06666666667,2
2023-10-08,2023,10,8,6,Sunday,True,False,,1.0,0.0695364238410596,0.9454022988505748,66066,autumn,False,23.9,False,True,281,40,False,False,温暖(15-25°C),-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,-0.9922222094179324,0.12447926388678869,1,0,155286.0,150233.0,86130.7,2
2023-10-09,2023,10,9,0,Monday,False,False,,1.0,0.0695364238410596,1.0660919540229885,79842,autumn,False,25.7,False,True,282,41,False,False,炎热(>25°C),-0.8660254037844386,0.5000000000000001,0.0,1.0,-0.989932495087353,0.141540295217043,0,0,66066.0,131612.0,85832.93333333333,2
2023-10-10,2023,10,10,1,Tuesday,False,False,,1.0,0.0695364238410596,0.9655172413793104,79578,autumn,False,18.5,False,True,283,41,False,False,温暖(15-25°C),-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,-0.9873494423939864,0.15855938510313475,0,0,79842.0,132918.0,86403.66666666667,2
2023-10-11,2023,10,11,2,Wednesday,False,False,,1.0,0.0695364238410596,0.8850574712643678,64566,autumn,False,19.9,False,True,284,41,False,False,温暖(15-25°C),-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,-0.9844738167520923,0.17553149042142777,0,0,79578.0,142711.0,86031.8,2
2023-10-12,2023,10,12,3,Thursday,False,False,,1.0,0.0695364238410596,0.9655172413793104,79916,autumn,False,14.5,False,True,285,41,False,False,凉爽(5-15°C),-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,-0.9813064702716093,0.19245158197082995,0,0,64566.0,120166.0,86484.66666666667,2
2023-10-13,2023,10,13,4,Friday,False,False,,1.0,0.0695364238410596,1.0862068965517242,85854,autumn,False,23.4,False,True,286,41,False,False,温暖(15-25°C),-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-0.9778483415056568,0.20931464596304888,0,0,79916.0,171885.0,87460.63333333333,2
2023-10-14,2023,10,14,5,Saturday,True,False,,1.0,0.0695364238410596,1.0862068965517242,77367,autumn,False,15.5,False,True,287,41,False,False,温暖(15-25°C),-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,-0.9741004551724206,0.22611568550828803,1,0,85854.0,155286.0,88070.06666666667,2
2023-10-15,2023,10,15,6,Sunday,True,False,,1.0,0.0695364238410596,0.9454022988505748,69318,autumn,False,19.7,False,True,288,41,False,False,温暖(15-25°C),-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,-0.970063921851507,0.2428497220959358,1,0,77367.0,66066.0,86930.33333333333,2
2023-10-16,2023,10,16,0,Monday,False,False,,1.0,0.0695364238410596,1.0660919540229885,86849,autumn,False,15.7,False,True,289,42,False,False,温暖(15-25°C),-0.8660254037844386,0.5000000000000001,0.0,1.0,-0.965739937654855,0.25951179706979943,0,0,69318.0,79842.0,86742.5,2
2023-10-17,2023,10,17,1,Tuesday,False,False,,1.0,0.0695364238410596,0.9655172413793104,65780,autumn,False,17.2,False,True,290,42,False,False,温暖(15-25°C),-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,-0.9611297838723007,0.27609697309746883,0,0,86849.0,79578.0,86893.63333333333,2
2023-10-18,2023,10,18,2,Wednesday,False,False,,1.0,0.0695364238410596,0.8850574712643678,80005,autumn,False,16.5,True,True,291,42,False,False,温暖(15-25°C),-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,-0.9562348265919058,0.2926003356333479,0,0,65780.0,64566.0,87166.16666666667,2
2023-10-19,2023,10,19,3,Thursday,False,False,,1.0,0.0695364238410596,0.9655172413793104,69524,autumn,False,17.2,False,True,292,42,False,False,温暖(15-25°C),-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,-0.9510565162951536,0.30901699437494723,0,0,80005.0,79916.0,87587.06666666667,2
2023-10-20,2023,10,20,4,Friday,False,False,,1.0,0.0695364238410596,1.0862068965517242,68049,autumn,False,17.4,False,True,293,42,False,False,温暖(15-25°C),-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-0.9455963874271428,0.3253420847119795,0,0,69524.0,85854.0,87980.53333333334,2
2023-10-21,2023,10,21,5,Saturday,True,False,,1.0,0.0695364238410596,1.0862068965517242,109936,autumn,False,17.4,False,True,294,42,False,False,温暖(15-25°C),-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,-0.9398560579418953,0.341570769167856,1,0,68049.0,77367.0,89606.6,2
2023-10-22,2023,10,22,6,Sunday,True,False,,1.0,0.0695364238410596,0.9454022988505748,84325,autumn,False,21.5,False,True,295,42,False,False,温暖(15-25°C),-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,-0.9338372288229252,0.35769823883312546,1,0,109936.0,69318.0,89984.06666666667,2
2023-10-23,2023,10,23,0,Monday,False,False,,1.0,0.0695364238410596,1.0660919540229885,100829,autumn,False,15.7,False,True,296,43,False,False,温暖(15-25°C),-0.8660254037844386,0.5000000000000001,0.0,1.0,-0.9275416835791965,0.3737197147904692,0,0,84325.0,86849.0,90685.6,2
2023-10-24,2023,10,24,1,Tuesday,False,False,,1.0,0.0695364238410596,0.9655172413793104,70295,autumn,False,19.7,True,True,297,43,False,False,温暖(15-25°C),-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,-0.9209712877166346,0.38963044953078774,0,0,100829.0,65780.0,90795.46666666666,2
2023-10-25,2023,10,25,2,Wednesday,False,False,,1.0,0.0695364238410596,0.8850574712643678,55888,autumn,False,22.7,False,True,298,43,False,True,温暖(15-25°C),-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,-0.9141279881853337,0.4054257283599973,0,0,70295.0,80005.0,90548.6,2
2023-10-26,2023,10,26,3,Thursday,False,False,,1.0,0.0695364238410596,0.9655172413793104,68836,autumn,False,17.5,False,True,299,43,False,True,温暖(15-25°C),-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,-0.9070138128026362,0.42110087079608916,0,0,55888.0,69524.0,91001.23333333334,2
2023-10-27,2023,10,27,4,Friday,False,False,,1.0,0.0695364238410596,1.0862068965517242,74267,autumn,False,16.8,False,True,300,43,False,True,温暖(15-25°C),-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-0.8996308696522434,0.4366512319560638,0,0,68836.0,68049.0,91152.13333333333,2
2023-10-28,2023,10,28,5,Saturday,True,False,,1.0,0.0695364238410596,1.0862068965517242,80262,autumn,False,18.3,True,True,301,43,False,True,温暖(15-25°C),-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,-0.8919813464595487,0.45207220393230374,1,0,74267.0,109936.0,91530.76666666666,2
2023-10-29,2023,10,29,6,Sunday,True,False,,1.0,0.0695364238410596,0.9454022988505748,55787,autumn,False,22.5,False,True,302,43,False,True,温暖(15-25°C),-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,-0.8840675099433637,0.46735921715800205,1,0,80262.0,84325.0,91223.9,2
2023-10-30,2023,10,30,0,Monday,False,False,,1.0,0.0695364238410596,1.0660919540229885,52725,autumn,False,19.6,False,True,303,44,False,True,温暖(15-25°C),-0.8660254037844386,0.5000000000000001,0.0,1.0,-0.8758917051442433,0.48250774176121763,0,0,55787.0,100829.0,91022.5,2
2023-10-31,2023,10,31,1,Tuesday,False,False,,1.0,0.0695364238410596,0.9655172413793104,77436,autumn,False,17.4,False,True,304,44,False,True,温暖(15-25°C),-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,-0.867456354729597,0.4975132889071803,0,0,52725.0,70295.0,88595.93333333333,2
2023-11-01,2023,11,1,2,Wednesday,False,False,,1.0,0.064569536423841,0.8850574712643678,69535,autumn,False,14.5,False,False,305,44,True,False,凉爽(5-15°C),-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,-0.858763958275803,0.5123714121284235,0,0,77436.0,55888.0,86526.7,2
2023-11-02,2023,11,2,3,Thursday,False,False,,1.0,0.064569536423841,0.9655172413793104,85116,autumn,False,9.7,False,False,306,44,True,False,凉爽(5-15°C),-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,-0.8498170915275277,0.5270777086423724,0,0,69535.0,68836.0,84933.3,2
2023-11-03,2023,11,3,4,Friday,False,False,,1.0,0.064569536423841,1.0862068965517242,83430,autumn,False,15.0,False,False,307,44,True,False,凉爽(5-15°C),-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,-0.8406184056344783,0.5416278206559811,0,0,85116.0,74267.0,82957.26666666666,2
2023-11-04,2023,11,4,5,Saturday,True,False,,1.0,0.064569536423841,1.0862068965517242,57158,autumn,False,14.2,False,False,308,44,True,False,凉爽(5-15°C),-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,-0.8311706263658079,0.5560174366570446,1,0,83430.0,80262.0,80857.0,2
2023-11-05,2023,11,5,6,Sunday,True,False,,1.0,0.064569536423841,0.9454022988505748,79518,autumn,False,12.1,False,False,309,44,True,False,凉爽(5-15°C),-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,-0.8214765533024145,0.5702422926917867,1,0,57158.0,55787.0,77778.1,2
2023-11-06,2023,11,6,0,Monday,False,False,,1.0,0.064569536423841,1.0660919540229885,74987,autumn,False,10.5,True,False,310,45,False,False,凉爽(5-15°C),-0.5000000000000004,0.8660254037844384,0.0,1.0,-0.8115390590073611,0.5842981736283683,0,0,79518.0,52725.0,75101.46666666666,2
2023-11-07,2023,11,7,1,Tuesday,False,False,,1.0,0.064569536423841,0.9655172413793104,78590,autumn,False,10.3,False,False,311,45,False,False,凉爽(5-15°C),-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,-0.8013610881746769,0.5981809144059159,0,0,74987.0,77436.0,75518.93333333333,2
2023-11-08,2023,11,8,2,Wednesday,False,False,,1.0,0.064569536423841,0.8850574712643678,66160,autumn,False,14.6,False,False,312,45,False,False,凉爽(5-15°C),-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,-0.7909456567567774,0.6118864012687242,0,0,78590.0,69535.0,75062.86666666667,2
2023-11-09,2023,11,9,3,Thursday,False,False,,1.0,0.064569536423841,0.9655172413793104,67206,autumn,False,16.7,False,False,313,45,False,False,温暖(15-25°C),-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,-0.780295851070776,0.6254105729852457,0,0,66160.0,85116.0,74650.46666666666,2
2023-11-10,2023,11,10,4,Friday,False,False,,1.0,0.064569536423841,1.0862068965517242,68917,autumn,False,11.1,False,False,314,45,False,False,凉爽(5-15°C),-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,-0.7694148268839381,0.6387494220515268,0,0,67206.0,83430.0,74795.5,2
2023-11-11,2023,11,11,5,Saturday,True,False,,1.0,0.064569536423841,1.0862068965517242,78740,autumn,False,14.4,True,False,315,45,False,False,凉爽(5-15°C),-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,-0.7583058084785625,0.6518989958787125,1,0,68917.0,57158.0,74756.3,2
2023-11-12,2023,11,12,6,Sunday,True,False,,1.0,0.064569536423841,0.9454022988505748,51835,autumn,False,6.7,True,False,316,45,False,False,凉爽(5-15°C),-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,-0.7469720876965551,0.6648553979642867,1,0,78740.0,79518.0,73622.33333333333,2
2023-11-13,2023,11,13,0,Monday,False,False,,1.0,0.064569536423841,1.0660919540229885,80918,autumn,False,11.2,False,False,317,46,False,False,凉爽(5-15°C),-0.5000000000000004,0.8660254037844384,0.0,1.0,-0.7354170229639858,0.6776147890466887,0,0,51835.0,74987.0,73740.7,2
2023-11-14,2023,11,14,1,Tuesday,False,False,,1.0,0.064569536423841,0.9655172413793104,76491,autumn,False,12.9,True,False,318,46,False,False,凉爽(5-15°C),-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,-0.7236440382959123,0.690173388242972,0,0,80918.0,78590.0,73979.8,2
2023-11-15,2023,11,15,2,Wednesday,False,False,,1.0,0.064569536423841,0.8850574712643678,59720,autumn,False,10.3,False,False,319,46,False,False,凉爽(5-15°C),-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,-0.7116566222817751,0.7025274741691566,0,0,76491.0,66160.0,73075.5,2
2023-11-16,2023,11,16,3,Thursday,False,False,,1.0,0.064569536423841,0.9655172413793104,78066,autumn,False,10.2,False,False,320,46,False,False,凉爽(5-15°C),-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,-0.6994583270516471,0.7146733860429608,0,0,59720.0,67206.0,73485.03333333334,2
2023-11-17,2023,11,17,4,Friday,False,False,,1.0,0.064569536423841,1.0862068965517242,82033,autumn,False,11.0,False,False,321,46,False,False,凉爽(5-15°C),-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,-0.6870527672236675,0.726607524768565,0,0,78066.0,68917.0,73552.63333333333,2
2023-11-18,2023,11,18,5,Saturday,True,False,,1.0,0.064569536423841,1.0862068965517242,106739,autumn,False,13.9,True,False,322,46,False,False,凉爽(5-15°C),-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,-0.6744436188329457,0.7383263540031063,1,0,82033.0,78740.0,74793.13333333333,2
2023-11-19,2023,11,19,6,Sunday,True,False,,1.0,0.064569536423841,0.9454022988505748,86788,autumn,False,12.4,True,False,323,46,False,False,凉爽(5-15°C),-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,-0.661634618242279,0.749826401204568,1,0,106739.0,51835.0,75417.76666666666,2
2023-11-20,2023,11,20,0,Monday,False,False,,1.0,0.064569536423841,1.0660919540229885,81936,autumn,False,6.3,False,False,324,47,False,False,凉爽(5-15°C),-0.5000000000000004,0.8660254037844384,0.0,1.0,-0.6486295610349818,0.7611042586607742,0,0,86788.0,80918.0,74484.43333333333,2
2023-11-21,2023,11,21,1,Tuesday,False,False,,1.0,0.064569536423841,0.9655172413793104,76224,autumn,False,6.6,False,False,325,47,False,False,凉爽(5-15°C),-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,-0.6354323008901775,0.7721565844991641,0,0,81936.0,76491.0,74214.4,2
2023-11-22,2023,11,22,2,Wednesday,False,False,,1.0,0.064569536423841,0.8850574712643678,58735,autumn,False,11.2,False,False,326,47,False,False,凉爽(5-15°C),-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,-0.622046748440868,0.7829801036770625,0,0,76224.0,59720.0,72811.26666666666,2
2023-11-23,2023,11,23,3,Thursday,False,False,,1.0,0.064569536423841,0.9655172413793104,91984,autumn,False,14.4,False,False,327,47,False,False,凉爽(5-15°C),-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,-0.6084768701151264,0.7935716089521472,0,0,58735.0,78066.0,73534.23333333334,2
2023-11-24,2023,11,24,4,Friday,False,False,,1.0,0.064569536423841,1.0862068965517242,71061,autumn,False,4.8,False,False,328,47,False,False,寒冷(<5°C),-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,-0.594726686960764,0.8039279618328208,0,0,91984.0,82033.0,74040.0,2
2023-11-25,2023,11,25,5,Saturday,True,False,,1.0,0.064569536423841,1.0862068965517242,53805,autumn,False,11.5,False,False,329,47,False,True,凉爽(5-15°C),-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,-0.5808002734538014,0.8140460935082175,1,0,71061.0,106739.0,73538.96666666666,2
2023-11-26,2023,11,26,6,Sunday,True,False,,1.0,0.064569536423841,0.9454022988505748,75383,autumn,False,11.4,False,False,330,47,False,True,凉爽(5-15°C),-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,-0.5667017562911184,0.8239230057575536,1,0,53805.0,86788.0,73576.16666666667,2
2023-11-27,2023,11,27,0,Monday,False,False,,1.0,0.064569536423841,1.0660919540229885,101617,autumn,False,17.2,False,False,331,48,False,True,温暖(15-25°C),-0.5000000000000004,0.8660254037844384,0.0,1.0,-0.5524353131676203,0.8335557718385695,0,0,75383.0,81936.0,74288.0,2
